,date,btc_hashrate,eth_hashrate,ltc_hashrate,btc_tweets,eth_tweets,ltc_tweets,btc_transactions,eth_transactions,ltc_transactions,btc_marketcap,eth_marketcap,ltc_marketcap,btc_difficulty,eth_difficulty,ltc_difficulty
3988,2019-12-05,1.0251046386096E+20,1.7271799953402E+14,1.570994242094E+14,17127,3433,727,311323,617647,21111,132949409718,16104807973,2868389269,12955951549096,2511602574789702,5591209
3989,2019-12-06,9.1135978919112E+19,1.7119418155036E+14,1.5471999329889E+14,15697,3141,769,315241,573631,22410,134500464156,16323921380,2887888693,12876842089683,2492341363791679,5609324
3990,2019-12-07,9.5734607540242E+19,1.7627531592543E+14,1.6597606611804E+14,13437,3203,837,285129,488124,21015,136682861447,16308591384,2921795824,12876842089683,2.5566434626302E+15,5609324
3991,2019-12-08,1.0170640373609E+20,1.6937181027642E+14,1.6670114479337E+14,14176,3404,833,278705,440672,19721,136561552787,16401502795,2929470801,12876842089683,2.4861222908872E+15,5585949
3992,2019-12-09,9.595139153049E+19,1.7205835405379E+14,1.5241566610565E+14,16592,3592,777,313481,635462,23474,135543986232,16365538454,2892601801,12876842089683,2498407919192009,5551266
3993,2019-12-10,9.0987917199741E+19,1.7923775756657E+14,1.5138792056159E+14,15197,3201,589,319916,631603,22429,132815026664,16102583727,2838672052,12876842089683,2569204749012204,5551266
3994,2019-12-11,8.8113890946797E+19,1.7187979721173E+14,1.5576683449115E+14,14324,3254,982,291116,625349,21500,131494410050,15873064781,2822712875,12876842089683,2524277250853200,5551266
3995,2019-12-12,9.134854130197E+19,1.7414558230518E+14,1.3355539350405E+14,16412,3032,1194,311662,635638,22324,130619914741,15661088277,2794701219,12876842089683,2.5069355982846E+15,5334472
3996,2019-12-13,9.0921674571881E+19,1.7445389219494E+14,1.3017027189797E+14,16588,3068,689,322736,621511,22726,131363430518,15803253376,2815192127,12876842089683,2621770286282596,5227674
3997,2019-12-14,9.8633168532843E+19,1.7595627250741E+14,1.3882120373504E+14,14114,2683,649,293345,551143,21343,130413263034,15688929875,2813543317,12876842089683,2848512864360554,5227674
3998,2019-12-15,8.4348749284845E+19,1.7456585390044E+14,1.4644896436236E+14,14381,2489,624,263317,526996,20332,129037997505,15580878839,2787671422,12876842089683,2.8055742738722E+15,5227674
3999,2019-12-16,9.0704497929003E+19,1.7270905007006E+14,1.3548195418405E+14,18724,2995,812,326928,634682,22944,128269158115,15336493135,2725129986,12876842089683,2.7997022120548E+15,4895400
4000,2019-12-17,9.6905877041924E+19,1.6500181783955E+14,1.3826104215285E+14,19303,2816,757,319113,646999,23602,124102542369,14165635579,2504345434,12876842089683,2691351108267649,4865495
4001,2019-12-18,8.6873393413708E+19,1.5784131483383E+14,1.3392697788302E+14,22374,3134,885,314115,663295,22116,123124078455,13675847007,2461594128,12876842089683,2.5999721546047E+15,4865495
4002,2019-12-19,9.598004312266E+19,1.57298397126E+14,1.3713905710682E+14,21588,3075,1261,319398,620066,22803,129994565664,13964829525,2554848109,12892837609391,2594205090863797,4819252
4003,2019-12-20,9.9002619278439E+19,1.5217685711307E+14,1.3774756915698E+14,18959,2523,1114,332501,614338,23735,130619363752,14011950946,2563505162,12948593420946,2527841661802456,4727241
4004,2019-12-21,1.095835813898E+20,1.5629853429803E+14,1.3554413915998E+14,16562,2329,838,310942,545378,22429,130578893912,13991676969,2556356090,12948593420946,2.5528241394936E+15,4727241
4005,2019-12-22,1.118486884909E+20,1.5370263893087E+14,1.4752917355474E+14,15978,2571,1371,280901,529935,20022,131813762662,14176613815,2620251233,12948593420946,2554315092624545,4727241
4006,2019-12-23,1.0189676699236E+20,1.5444528816957E+14,1.5493032856519E+14,16906,2693,1245,304702,631635,22252,136423905234,14427623677,2680955558,12948593420946,2565197255589467,4926774
4007,2019-12-24,8.1729040956363E+19,1.5468056935162E+14,1.4808514510324E+14,15959,2466,1154,290311,602814,17858,133409709016,14072415096,2617271818,12948593420946,2.5348870050521E+15,4938753
4008,2019-12-25,8.5774546798805E+19,150672571975632,1.4137480375081E+14,14984,2463,932,244538,565093,19754,131978178374,13797116855,2574342658,12948593420946,2.5064530627247E+15,4938753
4009,2019-12-26,9.4968455038818E+19,150038014397430,1.4374565496907E+14,15205,3040,883,295896,586645,25743,131900385144,13846777140,2585406987,12948593420946,2488730631795398,5000829
4010,2019-12-27,9.7253922154683E+19,151235482854918,1.4711228989498E+14,14711,2923,818,322059,579990,25651,131651031132,13782949011,2604901064,12948593420946,2492178193150642,5052849
4011,2019-12-28,9.5174165634785E+19,154455783538962,1.4302380471735E+14,14765,2605,839,298138,516349,22656,133446492470,14000817623,2723672118,12948593420946,2529318299916527,5052849
4012,2019-12-29,1.0101480515604E+20,1.5487629215252E+14,1.5301359542609E+14,13684,2505,893,279770,480131,20546,135412255658,14380738393,2765231455,12948593420946,2559612836228634,5071373
4013,2019-12-30,1.0187224314168E+20,1.5465279039504E+14,1.5378002048058E+14,15568,2799,1417,324331,584426,21252,133961885698,14619943217,2763113688,12948593420946,2.548326416155E+15,5201755
4014,2019-12-31,9.8772659464497E+19,1.526270955258E+14,1.3888767866102E+14,13500,2418,1033,293302,554215,19127,132240699032,14371215079,2706332580,12948593420946,2525715320312598,5201755
4015,2020-01-01,1.0250082016178E+20,1.4742024063522E+14,1.4655504464256E+14,13987,2161,1023,251561,466526,15266,131257925014,14331115371,2674542646,13031658000899,2455803530504161,5201755
4016,2020-01-02,1.1450098148291E+20,1.5347364790719E+14,1.5111203191956E+14,15920,3019,1401,295426,505639,31144,129269675563,14130565623,2628399237,13798783827516,2.2220977156136E+15,5129598
4017,2020-01-03,1.0731701976579E+20,1.579078783834E+14,1.4295595686308E+14,19730,2750,1444,316348,581641,21256,131515660284,14353027311,2640208607,13798783827516,1.9830998736823E+15,5064556
4018,2020-01-04,1.0919402206032E+20,1.6610617149594E+14,1.4404251806596E+14,16357,2250,1279,287047,559074,19141,134067207558,14697491561,2727507399,13798783827516,2.0771792117405E+15,5064556
4019,2020-01-05,1.1715734207553E+20,1.6083026636128E+14,1.5170637498466E+14,16533,2321,1227,287616,524664,18806,136141190076,15025215835,2804137523,13798783827516,2.0411284021712E+15,5067379
4020,2020-01-06,1.0387913295735E+20,1.6349055656311E+14,1.5356743647875E+14,16540,2762,1886,299011,626525,20221,137682313444,15448238891,2875212379,13798783827516,2.0318461425145E+15,5109960
4021,2020-01-07,1.0505576599655E+20,1.671713373675E+14,1.6250439801317E+14,20950,2861,1108,343903,646478,22192,144326460877,15632832169,2929105201,13798783827516,2107075773207027,5109960
4022,2020-01-08,1.1455180131928E+20,1.638042730233E+14,1.6472957977987E+14,20820,2647,1103,317877,653759,21734,150154701171,15638939380,3010766801,13798783827516,2.0652599629138E+15,5109960
4023,2020-01-09,9.9977674477824E+19,1.5978108820827E+14,1.6390201884525E+14,20500,3260,1078,321900,621399,19374,144170864339,15220224023,2899213898,13798783827516,2.0150769155334E+15,5573124
4024,2020-01-10,1.0692523839034E+20,1.655320699263E+14,1.5723320613533E+14,18266,3759,1059,330585,605095,22369,144014597649,15289315013,2970451198,13798783827516,2.0771294665634E+15,5640373
4025,2020-01-11,1.0686870340569E+20,1.6670568983283E+14,1.5994030484543E+14,15900,2808,1162,308907,549612,20953,147425940102,15738932188,3180032582,13798783827516,2.0962469414131E+15,5640373
4026,2020-01-12,1.1035090283699E+20,1.6517116322641E+14,1.7107387454084E+14,14383,2602,1006,282985,523951,18332,147902197486,15809963535,3246447591,13798783827516,2074522124474636,5629629
4027,2020-01-13,1.0499062859075E+20,1.6517729382283E+14,165713809516897,15305,3126,864,291454,565389,18662,148009908739,15783462207,3211738910,13798783827516,2.0798073442721E+15,5611557
4028,2020-01-14,9.3788679025116E+19,1.6495671286229E+14,1.5970778349025E+14,20772,3585,1128,346808,671748,25122,156271686247,16919068958,3541430910,13819009697341,2.0731165238952E+15,5611557
4029,2020-01-15,1.1281488848745E+20,1.6767178870544E+14,1.5813293929248E+14,18142,3644,893,332507,698399,24009,159439640804,18039826148,3724041394,14776367535689,2.1194925582432E+15,5611557
4030,2020-01-16,1.069546797098E+20,1.6525470287048E+14,1.6201550856517E+14,18513,3536,814,325788,693649,21473,157911800208,17761012175,3624290150,14776367535689,2.084330104282E+15,5635276
4031,2020-01-17,1.2613137279654E+20,1.6710308707043E+14,1.5193637532324E+14,17272,3482,839,323833,676556,25070,161113855150,18487245264,3829131080,14776367535689,2.0813150692023E+15,5638348
4032,2020-01-18,1.0416819645894E+20,1.6437072538727E+14,1.6075127710958E+14,17651,3331,826,287105,628164,22981,161824912923,18867428237,3862239400,14776367535689,2.0745140106516E+15,5638348
4033,2020-01-19,1.0094579375991E+20,1.6576997700536E+14,1.6521720825476E+14,20557,3264,896,283810,615368,22862,160973290851,18639865192,3778832846,14776367535689,2.0680508582302E+15,5605417
4034,2020-01-20,1.1158276992624E+20,1.6591243412553E+14,1.6808911955249E+14,18586,3912,807,313509,599266,20802,157559875298,18176068555,3674691892,14776367535689,2.0966622536759E+15,5540999
4035,2020-01-21,1.1790116128295E+20,1.6744330066382E+14,1.4497237285339E+14,19285,4214,823,315057,558962,21842,157601598412,18376103308,3690967011,14776367535689,2096823935938257,5540999
4036,2020-01-22,1.0690367989952E+20,1.6465847905852E+14,1.432702756912E+14,19401,3625,839,328430,513767,21726,158012056516,18449556298,3724872016,14776367535689,2.0912563281045E+15,5540999
4037,2020-01-23,1.1869672531328E+20,1.6659665951648E+14,1.4319145458447E+14,18546,3629,959,329759,552533,21707,153939988881,17904463356,3578491073,14776367535689,2.0761609135469E+15,5336227
4038,2020-01-24,1.1567590535841E+20,1.6824136945152E+14,1.4246651974443E+14,16643,3076,1021,313735,497135,23234,152896249004,17613580229,3445975243,14776367535689,2127291573214112,5218617
4039,2020-01-25,1.1486808927726E+20,1.6590502885998E+14,1.5223617725249E+14,13919,2930,1276,285420,435515,20217,151807484217,17560314807,3429059044,14776367535689,2.0932599983647E+15,5218617
4040,2020-01-26,1.132058932325E+20,1.6382351858201E+14,1.6227852035346E+14,14485,2833,1219,261104,428804,19741,153939003359,17915775111,3507157321,14776367535689,2.072439146289E+15,5233309
4041,2020-01-27,1.0414435601498E+20,1.6549725984808E+14,1.5868422343094E+14,18223,3146,869,279111,476541,21498,159015265967,18496778467,3698675322,14776367535689,2.0766632673693E+15,5299945
4042,2020-01-28,1.0123683169524E+20,1.6223338267564E+14,1.4923591492018E+14,20422,3951,883,339910,526284,24049,164576653493,18861546603,3825867994,15203806713070,2.0538448201974E+15,5299945
4043,2020-01-29,1.1575423532362E+20,1.6619606575114E+14,1.5521672782726E+14,22062,3844,846,340402,551529,23817,170045037127,19342616541,3900439290,15466098935555,2.083501344068E+15,5299945
4044,2020-01-30,1.2530325400485E+20,1.6200579586758E+14,1.4885593212921E+14,18452,3928,1399,332402,566052,27038,170887750331,19429441325,4085306826,15466098935555,2.0576706001405E+15,5305769
4045,2020-01-31,1.1136354691269E+20,1.6394713626876E+14,1.4583879544566E+14,17685,3507,1334,334290,583358,26369,170398289340,19851645180,4351448587,15466098935555,2.0577865915838E+15,5308800
4046,2020-02-01,1.2013166092048E+20,1.6128031899126E+14,1.5744779267164E+14,15818,3298,969,303573,545761,25936,170902882145,19994443977,4554619249,15466098935555,2.0465681553838E+15,5308800
4047,2020-02-02,1.0649095679252E+20,1.6636697983717E+14,1.5620976577347E+14,75543,3924,1583,290736,530094,27365,171009759343,20620146538,4563550956,15466098935555,2.092379465869E+15,5310250
4048,2020-02-03,1.1237648998175E+20,1.6595613598313E+14,1.5937546600695E+14,32917,4094,879,330864,621191,34575,170261723796,20837889900,4516081476,15466098935555,2.0834307279637E+15,5316115
4049,2020-02-04,1.1035244650444E+20,1.6922781186303E+14,1.7084872230363E+14,28537,3989,870,309058,524476,24912,168033849754,20625046143,4387693870,15466098935555,2103272697183429,5316115
4050,2020-02-05,1.1320622080249E+20,1.6635051274826E+14,1.6738742375802E+14,34975,4835,831,368445,610780,28228,171472966044,21506260001,4545327964,15466098935555,2100043328021104,5322210
4051,2020-02-06,1.1660857135169E+20,1.6722756232094E+14,1.8667044504347E+14,30260,4277,824,315235,606505,28107,176692561777,23023352170,4711886488,15466098935555,2.0940868581508E+15,5875127
4052,2020-02-07,1.0459852222323E+20,1.6695779987416E+14,1.7359195092599E+14,25577,4363,726,334799,626252,26957,178370032130,24135229941,4755292045,15466098935555,2.0899332176062E+15,5875127
4053,2020-02-08,1.0735372555136E+20,1.6978374204304E+14,1.7535592828222E+14,22495,3934,987,318224,661649,26179,178841168035,24492355331,4849955058,15466098935555,2.142113384249E+15,5875127
4054,2020-02-09,1.0615879472531E+20,1.6714084226651E+14,1.8462843953366E+14,38674,4307,732,316917,628631,26158,183592363636,24951758661,4952747052,15466098935555,2.1140449341691E+15,6036122
4055,2020-02-10,1.1307364464909E+20,1.6912396117794E+14,1.6925677089736E+14,27170,3940,795,297982,668760,26394,180868687356,24455432821,4795463102,15466098935555,2.1153939738435E+15,6114283
4056,2020-02-11,1.0192719363143E+20,1.7101113492033E+14,1.6491505633157E+14,28117,4876,876,365435,709280,24744,181532535507,24852670520,4812477426,15521134947902,2144844448104149,6114283
4057,2020-02-12,1.1215749275002E+20,1.7198683545254E+14,1.5972080737974E+14,28341,5840,1177,344473,798162,27773,188166980323,28071693200,5106128981,15546745765529,2164395097019903,6114283
4058,2020-02-13,1.0628249486085E+20,1.7467573282711E+14,1.6244258524003E+14,26869,6045,1138,339940,764763,27783,187415274491,29408976414,5216807258,15546745765529,2195762536568487,5783755
4059,2020-02-14,1.1779026835511E+20,1.7620152852447E+14,1.7332212530707E+14,25754,3995,941,325943,771827,27323,187122912131,29917110420,5245692106,15546745765529,2.2012484430702E+15,5765392
4060,2020-02-15,1.0301734226389E+20,1.7594628089973E+14,1.7116365428592E+14,23918,3712,902,322579,699151,25858,184966135577,30447837375,5133264986,15546745765529,2.2158599218543E+15,5765392
4061,2020-02-16,1.0952655402245E+20,1.7747660493854E+14,1.8136472400911E+14,23996,3174,1100,292094,661490,22549,180676721411,28914900663,4908553314,15546745765529,2.2172244589907E+15,5948716
4062,2020-02-17,1.1396479079495E+20,1.7705095654034E+14,1.8223400813663E+14,25279,4413,863,341334,695366,23506,177190999250,27881315552,4627529615,15546745765529,2.2332641176887E+15,6071438
4063,2020-02-18,1.2105186571377E+20,1.781776834204E+14,1.7735781056036E+14,29623,5403,952,328458,733983,24477,179327553972,29874046306,4787675930,15546745765529,2.2421893499362E+15,6071438
4064,2020-02-19,1.1258410119157E+20,1.8638502942264E+14,1.7655768244538E+14,31627,4294,1131,334664,695837,24939,183930560311,30523968915,4929623929,15546745765529,2.3143494248552E+15,6092025
4065,2020-02-20,1.0010415426045E+20,1.7971464534725E+14,1.7964172574945E+14,26789,4128,885,316500,689600,23546,175204110979,28345742358,4504152616,15546745765529,2.2692763649757E+15,6197934
4066,2020-02-21,1.1545285198275E+20,1.7690017939922E+14,1.6455996363815E+14,23685,4166,916,338330,670542,24189,176614193896,28833390765,4673474411,15546745765529,2236946954561042,6197934
4067,2020-02-22,1.1459892249366E+20,1.8162179643601E+14,1.7324916199534E+14,24088,4822,878,304449,605859,22117,176226781487,28775058621,4821311436,15546745765529,2.2782175395537E+15,6197934
4068,2020-02-23,1.0758741099836E+20,1.8019209914403E+14,1.7429025021024E+14,25803,4097,707,285437,606290,20513,179596476973,29604612696,5026515871,15546745765529,2265292035721431,6069480
4069,2020-02-24,1.0999788081243E+20,1.8237720260746E+14,1.8309102228599E+14,28829,4748,843,328749,687702,21704,177887040043,29443808457,4892830138,15546745765529,2.3125239596015E+15,5975743
4070,2020-02-25,1.1317938104064E+20,1.7763489166935E+14,1.8568124404231E+14,27251,3707,1103,334449,670257,21821,173626812664,28253869337,4715457850,15509350562257,2.250327706547E+15,5975743
4071,2020-02-26,1.067349611544E+20,1.7998194092751E+14,1.7434257248315E+14,27388,4174,1058,329831,704929,24434,165329813675,25782600245,4219537158,15486913440293,2.253688236794E+15,6027138
4072,2020-02-27,1.1180626509928E+20,1.8606695163479E+14,1.8032900500462E+14,25882,4109,983,338634,714482,25182,160576632199,24901611459,3975292893,15486913440293,2341555874782344,6216155
4073,2020-02-28,1.174316930523E+20,1.8193970024441E+14,1.706299655847E+14,25289,6553,946,368432,688694,23666,158830122561,24770758599,3876201432,15486913440293,2286565472767027,6216155
4074,2020-02-29,1.182301149689E+20,1.8208044890774E+14,1.8704489311666E+14,22884,4712,664,307388,620465,24045,158545057821,24896721469,3845331105,15486913440293,2296406980731179,6216155
4075,2020-03-01,1.2044823667504E+20,1.7999677460426E+14,1.9182006366144E+14,22847,3433,653,309672,628500,21625,156417663682,24186213049,3771949219,15486913440293,2276237698688872,6359086
4076,2020-03-02,1.2416772987274E+20,1.7867258800277E+14,1.7391996192988E+14,25876,4780,763,342672,681477,23356,159748029508,24800031313,3857052554,15486913440293,2.2427996469194E+15,6404439
4077,2020-03-03,1.1773019356903E+20,1.8043358542156E+14,1.7670080775916E+14,25782,3540,1063,342171,661402,21772,160437902057,24965332695,3927639013,15486913440293,2.260147305886E+15,6404439
4078,2020-03-04,1.2288937433095E+20,1.8274999330473E+14,1.7186747089429E+14,27221,4265,938,358578,663966,20401,160026135465,24698763746,3900561380,15486913440293,2.2828526905702E+15,6360051
4079,2020-03-05,1.3329175361812E+20,1.810843725503E+14,1.8245344104222E+14,26232,4149,687,349366,720114,23449,164739029993,25311786027,3994627994,15486913440293,2.3133199949721E+15,6084844
